SourceName,DatasetName,Description,layerName,layerParameter,Statistic,Levels,inputFile,outputFile,outputFileName,variableOfInterest,OrigLocation,MetadataLocation,StartDate,EndDate,DatabaseStore,Units,Blank
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|UV-B Downward Solar Flux|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|UV-B Downward Solar Flux,UV-B Downward Solar Flux,Monthly Long Term Means,Surface,Derived/Monthlies/monolevel/duvb.mon.ltm.nc,Derived/Monthlies/monolevel/duvb.mon.ltm.csv,duvb.mon.ltm.csv,duvb,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/duvb.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/duvb.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_duvb_mon_ltm,W m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|UV-B Downward Solar Flux|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|UV-B Downward Solar Flux,UV-B Downward Solar Flux,Monthly Ensemble Spreads,Surface,Monthlies/monolevel_sprd/duvb.mon.mean.nc,Monthlies/monolevel_sprd/duvb.mon.mean.csv,duvb.mon.mean.csv,duvb,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/duvb.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/duvb.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_duvb_mon_mean,W m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|u-wind|Monthly Means (Tropopause),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|u-wind,u-wind,Monthly Means,Tropopause,Monthlies/monolevel/uwnd.tropo.mon.mean.nc,Monthlies/monolevel/uwnd.tropo.mon.mean.csv,uwnd.tropo.mon.mean.csv,uwnd,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/uwnd.tropo.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/uwnd.tropo.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_uwnd_tropo_mon_mean,m/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|u-wind|Monthly Long Term Means (Tropopause),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|u-wind,u-wind,Monthly Long Term Means,Tropopause,Derived/Monthlies/monolevel/uwnd.tropo.mon.ltm.nc,Derived/Monthlies/monolevel/uwnd.tropo.mon.ltm.csv,uwnd.tropo.mon.ltm.csv,uwnd,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/uwnd.tropo.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/uwnd.tropo.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_uwnd_tropo_mon_ltm,m/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|u-wind|Monthly Ensemble Spreads (Tropopause),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|u-wind,u-wind,Monthly Ensemble Spreads,Tropopause,Monthlies/monolevel_sprd/uwnd.tropo.mon.mean.nc,Monthlies/monolevel_sprd/uwnd.tropo.mon.mean.csv,uwnd.tropo.mon.mean.csv,uwnd,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/uwnd.tropo.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/uwnd.tropo.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_uwnd_tropo_mon_mean,m/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|v-wind|Monthly Means (sigma level 0.995),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|v-wind,v-wind,Monthly Means,sigma level 0.995,Monthlies/monolevel/vwnd.sig995.mon.mean.nc,Monthlies/monolevel/vwnd.sig995.mon.mean.csv,vwnd.sig995.mon.mean.csv,vwnd,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/vwnd.sig995.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/vwnd.sig995.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_vwnd_sig995_mon_mean,m/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|v-wind|Monthly Long Term Means (sigma level 0.995),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|v-wind,v-wind,Monthly Long Term Means,sigma level 0.995,Derived/Monthlies/monolevel/vwnd.sig995.mon.ltm.nc,Derived/Monthlies/monolevel/vwnd.sig995.mon.ltm.csv,vwnd.sig995.mon.ltm.csv,vwnd,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/vwnd.sig995.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/vwnd.sig995.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_vwnd_sig995_mon_ltm,m/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|v-wind|Monthly Ensemble Spreads (sigma level 0.995),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|v-wind,v-wind,Monthly Ensemble Spreads,sigma level 0.995,Monthlies/monolevel_sprd/vwnd.sig995.mon.mean.nc,Monthlies/monolevel_sprd/vwnd.sig995.mon.mean.csv,vwnd.sig995.mon.mean.csv,vwnd,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/vwnd.sig995.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/vwnd.sig995.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_vwnd_sig995_mon_mean,m/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|v-wind|Monthly Means (Tropopause),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|v-wind,v-wind,Monthly Means,Tropopause,Monthlies/monolevel/vwnd.tropo.mon.mean.nc,Monthlies/monolevel/vwnd.tropo.mon.mean.csv,vwnd.tropo.mon.mean.csv,vwnd,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel/vwnd.tropo.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel/vwnd.tropo.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_vwnd_tropo_mon_mean,m/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|v-wind|Monthly Long Term Means (Tropopause),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|v-wind,v-wind,Monthly Long Term Means,Tropopause,Derived/Monthlies/monolevel/vwnd.tropo.mon.ltm.nc,Derived/Monthlies/monolevel/vwnd.tropo.mon.ltm.csv,vwnd.tropo.mon.ltm.csv,vwnd,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/vwnd.tropo.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/monolevel/vwnd.tropo.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_mono_vwnd_tropo_mon_ltm,m/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|v-wind|Monthly Ensemble Spreads (Tropopause),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Non-Gaussian|v-wind,v-wind,Monthly Ensemble Spreads,Tropopause,Monthlies/monolevel_sprd/vwnd.tropo.mon.mean.nc,Monthlies/monolevel_sprd/vwnd.tropo.mon.mean.csv,vwnd.tropo.mon.mean.csv,vwnd,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/vwnd.tropo.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/monolevel_sprd/vwnd.tropo.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_mono_sprd_vwnd_tropo_mon_mean,m/s,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature|Monthly Means (2 m),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature,Air Temperature,Monthly Means,2 m,Monthlies/gaussian/monolevel/air.2m.mon.mean.nc,Monthlies/gaussian/monolevel/air.2m.mon.mean.csv,air.2m.mon.mean.csv,air,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/air.2m.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/air.2m.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_air_2m_mon_mean,degK,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature|Monthly Long Term Means (2 m),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature,Air Temperature,Monthly Long Term Means,2 m,Derived/Monthlies/gaussian/monolevel/air.2m.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/air.2m.mon.ltm.csv,air.2m.mon.ltm.csv,air,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/air.2m.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/air.2m.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_air_2m_mon_ltm,degK,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature|Monthly Ensemble Spreads (2 m),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature,Air Temperature,Monthly Ensemble Spreads,2 m,Monthlies/gaussian_sprd/monolevel/air.2m.mon.mean.nc,Monthlies/gaussian_sprd/monolevel/air.2m.mon.mean.csv,air.2m.mon.mean.csv,air,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/air.2m.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/air.2m.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_sprd_mono_air_2m_mon_mean,degK,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature|Monthly Long Term Mean Ensemble Spreads (2 m),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature,Air Temperature,Monthly Long Term Mean Ensemble Spreads,2 m,Derived/Monthlies/gaussian_sprd/monolevel/air.2m.mon.ltm.nc,Derived/Monthlies/gaussian_sprd/monolevel/air.2m.mon.ltm.csv,air.2m.mon.ltm.csv,air,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/air.2m.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/air.2m.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_sprd_mono_air_2m_mon_ltm,degK,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature,Air Temperature,Monthly Means,Surface,Monthlies/gaussian/monolevel/air.sfc.mon.mean.nc,Monthlies/gaussian/monolevel/air.sfc.mon.mean.csv,air.sfc.mon.mean.csv,air,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/air.sfc.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/air.sfc.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_air_sfc_mon_mean,degK,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature,Air Temperature,Monthly Long Term Means,Surface,Derived/Monthlies/gaussian/monolevel/air.sfc.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/air.sfc.mon.ltm.csv,air.sfc.mon.ltm.csv,air,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/air.sfc.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/air.sfc.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_air_sfc_mon_ltm,degK,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature,Air Temperature,Monthly Ensemble Spreads,Surface,Monthlies/gaussian_sprd/monolevel/air.sfc.mon.mean.nc,Monthlies/gaussian_sprd/monolevel/air.sfc.mon.mean.csv,air.sfc.mon.mean.csv,air,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/air.sfc.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/air.sfc.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_sprd_mono_air_sfc_mon_mean,degK,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature|Monthly Long Term Mean Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Air Temperature,Air Temperature,Monthly Long Term Mean Ensemble Spreads,Surface,Derived/Monthlies/gaussian_sprd/monolevel/air.sfc.mon.ltm.nc,Derived/Monthlies/gaussian_sprd/monolevel/air.sfc.mon.ltm.csv,air.sfc.mon.ltm.csv,air,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/air.sfc.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/air.sfc.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_sprd_mono_air_sfc_mon_ltm,degK,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Albedo|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Albedo,Albedo,Monthly Means,Surface,Monthlies/gaussian/monolevel/albedo.mon.mean.nc,Monthlies/gaussian/monolevel/albedo.mon.mean.csv,albedo.mon.mean.csv,albedo,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/albedo.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/albedo.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_albedo_mon_mean,%,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Albedo|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Albedo,Albedo,Monthly Long Term Means,Surface,Derived/Monthlies/gaussian/monolevel/albedo.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/albedo.mon.ltm.csv,albedo.mon.ltm.csv,albedo,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/albedo.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/albedo.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_albedo_mon_ltm,%,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Albedo|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Albedo,Albedo,Monthly Ensemble Spreads,Surface,Monthlies/gaussian_sprd/monolevel/albedo.mon.mean.nc,Monthlies/gaussian_sprd/monolevel/albedo.mon.mean.csv,albedo.mon.mean.csv,albedo,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/albedo.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/albedo.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_sprd_mono_albedo_mon_mean,%,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Albedo|Monthly Long Term Mean Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Albedo,Albedo,Monthly Long Term Mean Ensemble Spreads,Surface,Derived/Monthlies/gaussian_sprd/monolevel/albedo.mon.ltm.nc,Derived/Monthlies/gaussian_sprd/monolevel/albedo.mon.ltm.csv,albedo.mon.ltm.csv,albedo,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/albedo.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/albedo.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_sprd_mono_albedo_mon_ltm,%,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Clear Sky UV-B Downward Solar Flux|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Clear Sky UV-B Downward Solar Flux,Clear Sky UV-B Downward Solar Flux,Monthly Means,Surface,Monthlies/gaussian/monolevel/cduvb.mon.mean.nc,Monthlies/gaussian/monolevel/cduvb.mon.mean.csv,cduvb.mon.mean.csv,cduvb,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/cduvb.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/cduvb.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_cduvb_mon_mean,W m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Clear Sky UV-B Downward Solar Flux|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Clear Sky UV-B Downward Solar Flux,Clear Sky UV-B Downward Solar Flux,Monthly Long Term Means,Surface,Derived/Monthlies/gaussian/monolevel/cduvb.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/cduvb.mon.ltm.csv,cduvb.mon.ltm.csv,cduvb,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/cduvb.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/cduvb.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_cduvb_mon_ltm,W m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Clear Sky UV-B Downward Solar Flux|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Clear Sky UV-B Downward Solar Flux,Clear Sky UV-B Downward Solar Flux,Monthly Ensemble Spreads,Surface,Monthlies/gaussian_sprd/monolevel/cduvb.mon.mean.nc,Monthlies/gaussian_sprd/monolevel/cduvb.mon.mean.csv,cduvb.mon.mean.csv,cduvb,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/cduvb.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/cduvb.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_sprd_mono_cduvb_mon_mean,W m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Clear Sky UV-B Downward Solar Flux|Monthly Long Term Mean Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Clear Sky UV-B Downward Solar Flux,Clear Sky UV-B Downward Solar Flux,Monthly Long Term Mean Ensemble Spreads,Surface,Derived/Monthlies/gaussian_sprd/monolevel/cduvb.mon.ltm.nc,Derived/Monthlies/gaussian_sprd/monolevel/cduvb.mon.ltm.csv,cduvb.mon.ltm.csv,cduvb,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/cduvb.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/cduvb.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_sprd_mono_cduvb_mon_ltm,W m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Plant Canopy Surface Water|Monthly Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Plant Canopy Surface Water,Plant Canopy Surface Water,Monthly Means,Surface,Monthlies/gaussian/monolevel/cnwat.mon.mean.nc,Monthlies/gaussian/monolevel/cnwat.mon.mean.csv,cnwat.mon.mean.csv,cnwat,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/cnwat.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian/monolevel/cnwat.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_mono_cnwat_mon_mean,kg m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Plant Canopy Surface Water|Monthly Long Term Means (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Plant Canopy Surface Water,Plant Canopy Surface Water,Monthly Long Term Means,Surface,Derived/Monthlies/gaussian/monolevel/cnwat.mon.ltm.nc,Derived/Monthlies/gaussian/monolevel/cnwat.mon.ltm.csv,cnwat.mon.ltm.csv,cnwat,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/cnwat.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian/monolevel/cnwat.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_mono_cnwat_mon_ltm,kg m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Plant Canopy Surface Water|Monthly Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Plant Canopy Surface Water,Plant Canopy Surface Water,Monthly Ensemble Spreads,Surface,Monthlies/gaussian_sprd/monolevel/cnwat.mon.mean.nc,Monthlies/gaussian_sprd/monolevel/cnwat.mon.mean.csv,cnwat.mon.mean.csv,cnwat,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/cnwat.mon.mean.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Monthlies/gaussian_sprd/monolevel/cnwat.mon.mean.nc.html,1851-01-01,2014-12-01,mrsharky_noaa20v2c_Mon_gaus_sprd_mono_cnwat_mon_mean,kg m-2,
NOAA,NOAA|NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Plant Canopy Surface Water|Monthly Long Term Mean Ensemble Spreads (Surface),,NOAA-CIRES Twentieth Century Reanalysis (V2c)|Single Level|Gaussian|Plant Canopy Surface Water,Plant Canopy Surface Water,Monthly Long Term Mean Ensemble Spreads,Surface,Derived/Monthlies/gaussian_sprd/monolevel/cnwat.mon.ltm.nc,Derived/Monthlies/gaussian_sprd/monolevel/cnwat.mon.ltm.csv,cnwat.mon.ltm.csv,cnwat,ftp://ftp.cdc.noaa.gov/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/cnwat.mon.ltm.nc,http://www.esrl.noaa.gov/psd/thredds/dodsC/Datasets/20thC_ReanV2c/Derived/Monthlies/gaussian_sprd/monolevel/cnwat.mon.ltm.nc.html,0001-01-01,0001-12-01,mrsharky_noaa20v2c_Der_Mon_gaus_sprd_mono_cnwat_mon_ltm,kg m-2,
